date,State0,State1,State2,Comp#,AverageState,S0Percent,S1Percent,S2Percent
2012-06-20,712,1191,835,2738,1.0449233016800585,0.26004382761139516,0.4349890430971512,0.30496712929145364
2012-06-21,717,1187,834,2738,1.0427319211102994,0.2618699780861943,0.4335281227173119,0.3046018991964938
2012-06-22,731,1177,827,2735,1.0351005484460696,0.26727605118829983,0.4303473491773309,0.3023765996343693
2012-06-25,742,1177,814,2733,1.026344676180022,0.27149652396633733,0.4306622758873033,0.2978412001463593
2012-06-26,751,1177,808,2736,1.0208333333333333,0.2744883040935672,0.4301900584795322,0.2953216374269006
2012-06-27,752,1182,800,2734,1.017556693489393,0.27505486466715434,0.43233357717629844,0.29261155815654716
2012-06-28,746,1185,803,2734,1.0208485735186539,0.2728602779809802,0.4334308705193855,0.2937088514996342
2012-06-29,749,1182,803,2734,1.019751280175567,0.2739575713240673,0.43233357717629844,0.2937088514996342
2012-07-02,745,1183,801,2729,1.0205203371198242,0.27299377061194574,0.43349212165628437,0.2935141077317699
2012-07-03,745,1187,794,2726,1.0179750550256788,0.27329420396184884,0.43543653705062363,0.29126925898752754
2012-07-05,751,1178,797,2726,1.0168745414526779,0.27549523110785035,0.43213499633162145,0.29236977256052826
2012-07-06,763,1168,794,2725,1.0113761467889908,0.28,0.42862385321100915,0.2913761467889908
2012-07-09,760,1171,793,2724,1.0121145374449338,0.2790014684287812,0.4298825256975037,0.2911160058737151
2012-07-10,756,1172,803,2731,1.0172098132552179,0.2768216770413768,0.4291468326620286,0.29403149029659464
2012-07-11,756,1168,800,2724,1.0161527165932451,0.2775330396475771,0.4287812041116006,0.2936857562408223
2012-07-12,748,1175,806,2729,1.021253206302675,0.27409307438622205,0.4305606449248809,0.295346280688897
2012-07-13,752,1168,806,2726,1.0198092443140132,0.27586206896551724,0.4284666177549523,0.29567131327953045
2012-07-16,755,1164,808,2727,1.0194352768610195,0.27686101943527686,0.42684268426842686,0.2962962962962963
2012-07-17,747,1161,817,2725,1.0256880733944953,0.2741284403669725,0.4260550458715596,0.2998165137614679
2012-07-18,744,1167,813,2724,1.025330396475771,0.27312775330396477,0.42841409691629956,0.29845814977973567
2012-07-19,743,1161,820,2724,1.0282672540381792,0.27276064610866374,0.4262114537444934,0.3010279001468429
2012-07-20,716,1180,829,2725,1.0414678899082568,0.26275229357798163,0.43302752293577984,0.3042201834862385
2012-07-23,691,1184,853,2728,1.0593841642228738,0.2532991202346041,0.4340175953079179,0.312683284457478
2012-07-24,672,1169,884,2725,1.0777981651376147,0.24660550458715597,0.4289908256880734,0.32440366972477064
2012-07-25,669,1162,889,2720,1.0808823529411764,0.24595588235294116,0.42720588235294116,0.32683823529411765
2012-07-26,656,1151,912,2719,1.0941522618609782,0.24126517101875689,0.4233173961015079,0.3354174328797352
2012-07-27,652,1148,920,2720,1.098529411764706,0.23970588235294119,0.42205882352941176,0.3382352941176471
2012-07-30,666,1159,894,2719,1.0838543582199338,0.24494299374770137,0.4262596542846635,0.32879735196763515
2012-07-31,665,1158,898,2721,1.085630282984197,0.24439544285189269,0.4255788313120176,0.3300257258360897
2012-08-01,668,1143,909,2720,1.0886029411764706,0.24558823529411763,0.4202205882352941,0.3341911764705882
2012-08-02,666,1144,910,2720,1.089705882352941,0.24485294117647058,0.42058823529411765,0.33455882352941174
2012-08-03,693,1126,899,2718,1.0757910228108905,0.25496688741721857,0.4142752023546726,0.3307579102281089
2012-08-06,721,1134,862,2717,1.0518954729481045,0.2653662127346338,0.4173721015826279,0.3172616856827383
2012-08-07,740,1133,843,2716,1.0379234167893963,0.27245949926362295,0.4171575846833579,0.31038291605301915
2012-08-08,775,1109,830,2714,1.020265291083272,0.28555637435519526,0.4086219602063375,0.3058216654384672
2012-08-09,800,1095,817,2712,1.006268436578171,0.2949852507374631,0.40376106194690264,0.30125368731563423
2012-08-10,815,1099,795,2709,0.9926172019195275,0.3008490217792543,0.40568475452196384,0.29346622369878184
2012-08-13,825,1102,786,2713,0.9856247696277184,0.3040914117213417,0.40619240692959824,0.2897161813490601
2012-08-14,836,1106,768,2710,0.9749077490774908,0.3084870848708487,0.40811808118081183,0.2833948339483395
2012-08-15,845,1113,753,2711,0.966064182958318,0.3116931021763187,0.4105496126890446,0.27775728513463666
2012-08-16,841,1112,762,2715,0.970902394106814,0.30976058931860034,0.40957642725598525,0.28066298342541435
2012-08-17,844,1118,752,2714,0.9661016949152542,0.31098010316875463,0.4119380987472365,0.27708179808400885
2012-08-20,839,1124,746,2709,0.9656699889258029,0.30970837947582136,0.4149132521225544,0.2753783684016242
2012-08-21,837,1132,746,2715,0.9664825046040516,0.3082872928176796,0.41694290976058934,0.27476979742173113
2012-08-22,835,1122,751,2708,0.9689807976366323,0.30834564254062036,0.41432791728212703,0.2773264401772526
2012-08-23,827,1134,745,2706,0.9696969696969697,0.3056171470805617,0.4190687361419069,0.2753141167775314
2012-08-24,828,1128,750,2706,0.9711751662971175,0.30598669623059865,0.41685144124168516,0.2771618625277162
2012-08-27,841,1115,752,2708,0.9671344165435746,0.31056129985228953,0.41174298375184637,0.2776957163958641
2012-08-28,835,1123,749,2707,0.9682305134835612,0.30845954931658665,0.4148503878832656,0.27669006280014774
2012-08-29,828,1125,753,2706,0.9722838137472284,0.30598669623059865,0.4157427937915743,0.27827050997782704
2012-08-30,823,1132,752,2707,0.9737717029922424,0.3040265977096417,0.4181751015884743,0.277798300701884
2012-08-31,792,1144,768,2704,0.9911242603550295,0.29289940828402367,0.4230769230769231,0.28402366863905326
2012-09-04,779,1159,773,2711,0.9977867945407599,0.28734784212467723,0.4275175212098857,0.2851346366654371
2012-09-05,782,1153,778,2713,0.9985256173977147,0.2882417987467748,0.4249907851087357,0.2867674161444895
2012-09-06,780,1146,784,2710,1.0014760147601476,0.2878228782287823,0.4228782287822878,0.2892988929889299
2012-09-07,783,1149,774,2706,0.9966740576496674,0.2893569844789357,0.4246119733924612,0.2860310421286031
2012-09-10,791,1141,775,2707,0.9940893978574067,0.2922053934244551,0.421499815293683,0.28629479128186186
2012-09-11,789,1142,777,2708,0.9955686853766618,0.2913589364844904,0.4217134416543575,0.2869276218611521
2012-09-12,784,1153,771,2708,0.9951994091580503,0.2895125553914328,0.4257754800590842,0.284711964549483
2012-09-13,762,1163,783,2708,1.0077548005908419,0.2813884785819793,0.4294682422451994,0.2891432791728213
2012-09-14,768,1163,777,2708,1.0033234859675038,0.28360413589364847,0.4294682422451994,0.2869276218611521
2012-09-17,787,1158,764,2709,0.9915097822074567,0.29051310446659284,0.4274640088593577,0.28202288667404946
2012-09-18,803,1163,744,2710,0.9782287822878228,0.296309963099631,0.42915129151291515,0.2745387453874539
2012-09-19,800,1165,745,2710,0.9797047970479705,0.2952029520295203,0.42988929889298894,0.27490774907749077
2012-09-20,803,1165,741,2709,0.9771133259505352,0.29641934293097083,0.43004798818752304,0.27353266888150607
2012-09-21,800,1154,752,2706,0.9822616407982262,0.29563932002956395,0.42645971914264597,0.2779009608277901
2012-09-24,803,1157,746,2706,0.9789356984478935,0.2967479674796748,0.4275683665927568,0.2756836659275684
2012-09-25,801,1172,737,2710,0.9763837638376384,0.2955719557195572,0.43247232472324726,0.27195571955719555
2012-09-26,801,1179,725,2705,0.9719038817005545,0.29611829944547136,0.43585951940850276,0.2680221811460259
2012-09-27,804,1180,723,2707,0.9700775766531216,0.2970077576653122,0.43590690801625415,0.2670853343184337
2012-09-28,809,1174,721,2704,0.9674556213017751,0.29918639053254437,0.4341715976331361,0.2666420118343195
2012-10-01,815,1171,715,2701,0.9629766753054424,0.3017400962606442,0.4335431321732692,0.26471677156608664
2012-10-02,836,1150,709,2695,0.9528756957328386,0.31020408163265306,0.4267161410018553,0.26307977736549165
2012-10-03,853,1149,700,2702,0.9433752775721688,0.31569207994078463,0.425240562546262,0.25906735751295334
2012-10-04,853,1150,700,2703,0.9433962264150944,0.31557528671846097,0.4254532001479837,0.2589715131335553
2012-10-05,847,1158,694,2699,0.943312337902927,0.31381993330863284,0.4290477954798073,0.25713227121155985
2012-10-08,860,1146,691,2697,0.9373377827215424,0.3188728216536893,0.42491657397107896,0.25621060437523174
2012-10-09,851,1158,688,2697,0.939562476826103,0.31553578049684833,0.42936596218020023,0.25509825732295144
2012-10-10,852,1159,685,2696,0.9380563798219584,0.31602373887240354,0.42989614243323443,0.25408011869436203
2012-10-11,855,1152,691,2698,0.9392142327650111,0.31690140845070425,0.4269829503335804,0.25611564121571534
2012-10-12,846,1169,684,2699,0.9399777695442757,0.31344942571322715,0.4331233790292701,0.2534271952575028
2012-10-15,832,1162,700,2694,0.9510022271714922,0.3088344469190794,0.43132887899034894,0.25983667409057165
2012-10-16,830,1163,699,2692,0.9513372956909361,0.3083209509658247,0.4320208023774146,0.2596582466567608
2012-10-17,821,1163,712,2696,0.9595697329376854,0.30452522255192876,0.431379821958457,0.26409495548961426
2012-10-18,804,1164,726,2694,0.9710467706013363,0.2984409799554566,0.43207126948775054,0.26948775055679286
2012-10-19,776,1159,760,2695,0.9940630797773655,0.28794063079777366,0.4300556586270872,0.2820037105751391
2012-10-22,757,1171,766,2694,1.0033407572383073,0.2809948032665182,0.4346696362286563,0.28433556050482556
2012-10-23,747,1169,779,2695,1.011873840445269,0.2771799628942486,0.43376623376623374,0.28905380333951763
2012-10-24,743,1172,778,2693,1.012996658002228,0.2759004827330115,0.435202376531749,0.28889714073523953
2012-10-25,717,1165,815,2697,1.03633667037449,0.26585094549499444,0.43196143863552094,0.3021876158694846
2012-10-26,700,1175,820,2695,1.044526901669759,0.2597402597402597,0.4359925788497217,0.3042671614100185
2012-10-31,696,1163,839,2698,1.053002223869533,0.25796886582653816,0.43106004447739066,0.3109710896960712
2012-11-01,689,1162,845,2696,1.0578635014836795,0.2555637982195846,0.4310089020771513,0.3134272997032641
2012-11-02,697,1159,836,2692,1.0516344725111442,0.25891530460624074,0.43053491827637447,0.31054977711738485
2012-11-05,696,1165,835,2696,1.0515578635014837,0.258160237388724,0.43212166172106825,0.30971810089020774
2012-11-06,704,1156,829,2689,1.0464856824098179,0.2618073633320937,0.4298995909259948,0.30829304574191146
2012-11-07,703,1146,843,2692,1.0520059435364042,0.2611441307578009,0.42570579494799404,0.31315007429420505
2012-11-08,708,1150,836,2694,1.0475129918337045,0.26280623608017817,0.4268745360059391,0.3103192279138827
2012-11-09,708,1143,842,2693,1.0497586334942444,0.2629038247307835,0.42443371704418864,0.31266245822502786
2012-11-12,713,1161,823,2697,1.0407860585836115,0.26436781609195403,0.43047830923248054,0.30515387467556543
2012-11-13,714,1153,825,2692,1.0412332838038634,0.2652303120356612,0.42830609212481424,0.30646359583952454
2012-11-14,708,1151,833,2692,1.0464338781575038,0.26300148588410105,0.4275631500742942,0.30943536404160477
2012-11-15,710,1150,835,2695,1.0463821892393321,0.2634508348794063,0.4267161410018553,0.3098330241187384
2012-11-16,708,1157,833,2698,1.0463306152705707,0.26241660489251295,0.42883617494440324,0.30874722016308376
2012-11-19,775,1114,804,2693,1.0107686594875605,0.2877831414779057,0.4136650575566283,0.298551800965466
2012-11-20,803,1119,775,2697,0.989618094178717,0.29773822766036334,0.41490545050055616,0.28735632183908044
2012-11-21,825,1110,758,2693,0.9751206832528778,0.3063497957668028,0.41217972521351653,0.28147047901968064
2012-11-23,833,1106,751,2690,0.9695167286245353,0.30966542750929366,0.4111524163568773,0.279182156133829
2012-11-26,836,1111,748,2695,0.9673469387755103,0.31020408163265306,0.4122448979591837,0.27755102040816326
2012-11-27,833,1109,754,2696,0.9706973293768546,0.30897626112759646,0.41135014836795253,0.27967359050445106
2012-11-28,826,1113,755,2694,0.973645137342242,0.30660727542687455,0.4131403118040089,0.28025241276911655
2012-11-29,845,1093,753,2691,0.9658119658119658,0.3140096618357488,0.4061687105165366,0.2798216276477146
2012-11-30,843,1104,746,2693,0.9639806906795395,0.3130337913108058,0.4099517266988489,0.27701448199034534
2012-12-03,836,1112,745,2693,0.9662086891942072,0.3104344597103602,0.4129223913850724,0.27664314890456737
2012-12-04,842,1114,736,2692,0.9606240713224369,0.312778603268945,0.4138187221396731,0.27340267459138184
2012-12-05,841,1108,739,2688,0.9620535714285714,0.31287202380952384,0.41220238095238093,0.27492559523809523
2012-12-06,850,1105,731,2686,0.9556962025316456,0.31645569620253167,0.41139240506329117,0.2721518987341772
2012-12-07,849,1110,727,2686,0.9545793000744601,0.31608339538346986,0.41325390915860016,0.27066269545793
2012-12-10,850,1115,728,2693,0.9546973635350909,0.3156331229112514,0.4140363906424062,0.2703304864463424
2012-12-11,856,1105,725,2686,0.9512285927029039,0.3186895011169025,0.41139240506329117,0.2699180938198064
2012-12-12,850,1104,733,2687,0.9564570152586528,0.3163379233345739,0.4108671380721995,0.2727949385932266
2012-12-13,851,1107,729,2687,0.95459620394492,0.31671008559732045,0.41198362486043916,0.2713062895422404
2012-12-14,847,1106,733,2686,0.9575577066269546,0.31533879374534624,0.4117647058823529,0.27289650037230084
2012-12-17,846,1103,737,2686,0.9594192107222635,0.3149664929262844,0.41064780342516755,0.27438570364854803
2012-12-18,845,1101,743,2689,0.9620676831535887,0.3142432130903682,0.409445890665675,0.2763108962439569
2012-12-19,837,1104,747,2688,0.9665178571428571,0.31138392857142855,0.4107142857142857,0.2779017857142857
2012-12-20,846,1092,748,2686,0.9635145197319435,0.3149664929262844,0.40655249441548774,0.27848101265822783
2012-12-21,845,1089,751,2685,0.9649906890130354,0.31471135940409684,0.40558659217877097,0.2797020484171322
2012-12-24,855,1072,750,2677,0.960776989166978,0.3193873739260366,0.4004482629809488,0.28016436309301457
2012-12-26,855,1086,738,2679,0.9563269876819709,0.3191489361702128,0.4053751399776036,0.27547592385218367
2012-12-27,843,1088,750,2681,0.9653114509511377,0.3144349123461395,0.40581872435658334,0.27974636329727715
2012-12-28,850,1084,753,2687,0.9639002605135839,0.3163379233345739,0.4034238928172683,0.2802381838481578
2012-12-31,847,1087,748,2682,0.9630872483221476,0.3158090976882923,0.4052945563012677,0.27889634601043994
2013-01-02,829,1074,723,2626,0.9596344249809596,0.3156892612338157,0.408987052551409,0.2753236862147753
2013-01-03,844,1068,713,2625,0.9500952380952381,0.32152380952380955,0.40685714285714286,0.2716190476190476
2013-01-04,885,1051,689,2625,0.9253333333333333,0.33714285714285713,0.4003809523809524,0.2624761904761905
2013-01-07,903,1061,663,2627,0.9086410354015988,0.3437381043014846,0.40388275599543205,0.25237913970308334
2013-01-08,917,1057,652,2626,0.8990860624523991,0.3492003046458492,0.4025133282559025,0.24828636709824828
2013-01-09,942,1050,633,2625,0.8822857142857143,0.3588571428571429,0.4,0.24114285714285713
2013-01-10,952,1039,632,2623,0.8780022874571102,0.36294319481509724,0.3961113229126954,0.24094548227220738
2013-01-11,963,1045,615,2623,0.8673274876096073,0.36713686618375907,0.39839878002287454,0.2344643537933664
2013-01-14,976,1033,615,2624,0.8624237804878049,0.3719512195121951,0.3936737804878049,0.234375
2013-01-15,985,1025,614,2624,0.8586128048780488,0.3753810975609756,0.390625,0.2339939024390244
2013-01-16,1000,1017,607,2624,0.8502286585365854,0.38109756097560976,0.3875762195121951,0.23132621951219512
2013-01-17,997,1021,604,2622,0.8501144164759725,0.38024408848207475,0.389397406559878,0.2303585049580473
2013-01-18,998,1020,606,2624,0.850609756097561,0.3803353658536585,0.38871951219512196,0.23094512195121952
2013-01-22,986,1037,600,2623,0.8528402592451392,0.3759054517727793,0.3953488372093023,0.2287457110179184
2013-01-23,962,1057,603,2622,0.8630816170861938,0.36689549961861173,0.40312738367658274,0.2299771167048055
2013-01-24,951,1053,619,2623,0.8734273732367518,0.3625619519634007,0.40144872283644684,0.2359893252001525
2013-01-25,953,1046,628,2627,0.876284735439665,0.3627712219261515,0.39817282070803195,0.23905595736581653
2013-01-28,943,1052,629,2624,0.8803353658536586,0.359375,0.4009146341463415,0.23971036585365854
2013-01-29,942,1046,636,2624,0.8833841463414634,0.3589939024390244,0.3986280487804878,0.2423780487804878
2013-01-30,988,1089,718,2795,0.9033989266547406,0.35348837209302325,0.38962432915921286,0.25688729874776384
2013-01-31,984,1090,725,2799,0.9074669524830297,0.3515541264737406,0.3894247945694891,0.2590210789567703
2013-02-01,987,1099,712,2798,0.9017155110793423,0.3527519656897784,0.3927805575411008,0.2544674767691208
2013-02-04,998,1094,704,2796,0.8948497854077253,0.3569384835479256,0.39127324749642345,0.25178826895565093
2013-02-05,1010,1082,701,2793,0.8893662728249194,0.3616183315431436,0.38739706408879343,0.250984604368063
2013-02-06,1042,1058,695,2795,0.8758497316636852,0.3728085867620751,0.37853309481216457,0.24865831842576028
2013-02-07,1042,1055,695,2792,0.8757163323782235,0.37320916905444124,0.377865329512894,0.24892550143266476
2013-02-08,1065,1034,689,2788,0.8651362984218077,0.3819942611190818,0.37087517934002867,0.24713055954088953
2013-02-11,1074,1025,692,2791,0.8631314940881405,0.38480831243281977,0.36725188104622,0.24793980652096023
2013-02-12,1089,1021,679,2789,0.8529939046253138,0.39046253137325204,0.36608103262818215,0.24345643599856578
2013-02-13,1091,1022,673,2786,0.8499641062455133,0.3916008614501077,0.36683417085427134,0.24156496769562097
2013-02-14,1073,1041,671,2785,0.8556552962298025,0.38527827648114904,0.37378815080789946,0.24093357271095153
2013-02-15,1063,1055,671,2789,0.8594478307637146,0.3811401936177842,0.3782717820007171,0.24058802438149873
2013-02-19,1052,1059,674,2785,0.8642728904847397,0.377737881508079,0.38025134649910236,0.24201077199281867
2013-02-20,1026,1075,690,2791,0.8796130419204586,0.36761017556431386,0.38516660695091365,0.2472232174847725
2013-02-21,994,1100,689,2783,0.890406036651096,0.35716852317642833,0.3952569169960474,0.24757455982752424
2013-02-22,998,1095,693,2786,0.8905240488155061,0.3582196697774587,0.3930366116295764,0.24874371859296482
2013-02-25,969,1121,696,2786,0.9020100502512562,0.3478104809763101,0.40236898779612346,0.2498205312275664
2013-02-26,962,1113,710,2785,0.9095152603231598,0.3454219030520646,0.39964093357271097,0.25493716337522443
2013-02-27,975,1100,711,2786,0.905240488155061,0.3499641062455133,0.3948312993539124,0.2552045944005743
2013-02-28,987,1094,705,2786,0.8987796123474515,0.3542713567839196,0.39267767408470927,0.25305096913137115
2013-03-01,990,1087,707,2784,0.8983477011494253,0.35560344827586204,0.39044540229885055,0.25395114942528735
2013-03-04,1014,1084,683,2781,0.8809780654440849,0.36461704422869473,0.38978784609852574,0.2455951096727796
2013-03-05,1040,1065,681,2786,0.8711414213926777,0.37329504666188085,0.38226848528356067,0.24443646805455851
2013-03-06,1063,1046,674,2783,0.8602227811713977,0.38196191160618037,0.3758533956162415,0.24218469277757815
2013-03-07,1074,1044,667,2785,0.8538599640933573,0.38563734290843804,0.3748653500897666,0.23949730700179533
2013-03-08,1074,1046,659,2779,0.8506657070888809,0.3864699532205829,0.3763943864699532,0.23713566030946384
2013-03-11,1090,1034,658,2782,0.8447160316319194,0.391804457225018,0.37167505391804456,0.23652048885693747
2013-03-12,1090,1039,653,2782,0.8429187634795111,0.391804457225018,0.3734723220704529,0.2347232207045291
2013-03-13,1092,1037,650,2779,0.8409499820079165,0.3929471032745592,0.3731558114429651,0.23389708528247571
2013-03-14,1086,1041,651,2778,0.8434125269978402,0.39092872570194387,0.3747300215982721,0.234341252699784
2013-03-15,1080,1042,658,2780,0.8482014388489209,0.38848920863309355,0.3748201438848921,0.23669064748201438
2013-03-18,1058,1063,655,2776,0.8548270893371758,0.3811239193083574,0.3829250720461095,0.23595100864553314
2013-03-19,1053,1069,651,2773,0.855030652722683,0.37973314100252437,0.3855030652722683,0.23476379372520736
2013-03-20,1052,1068,655,2775,0.856936936936937,0.3790990990990991,0.3848648648648649,0.23603603603603604
2013-03-21,1050,1067,661,2778,0.8599712023038157,0.3779697624190065,0.38408927285817135,0.23794096472282217
2013-03-22,1055,1066,654,2775,0.8554954954954955,0.3801801801801802,0.38414414414414416,0.23567567567567568
2013-03-25,1049,1081,647,2777,0.8552394670507742,0.3777457688152683,0.38926899531868925,0.2329852358660425
2013-03-26,1049,1086,642,2777,0.8534389629096147,0.3777457688152683,0.39106949945984876,0.23118473172488296
2013-03-27,1033,1101,641,2775,0.8587387387387387,0.3722522522522522,0.39675675675675676,0.230990990990991
2013-03-28,1020,1103,654,2777,0.8682030968671228,0.367302844796543,0.39719121353979114,0.2355059416636658
2013-04-01,988,1117,670,2775,0.8854054054054054,0.35603603603603606,0.4025225225225225,0.24144144144144145
2013-04-02,971,1130,673,2774,0.8925739005046863,0.3500360490266763,0.40735400144196104,0.24260994953136264
2013-04-03,957,1139,681,2777,0.9006121714079942,0.34461649261793303,0.4101548433561397,0.24522866402592727
2013-04-04,949,1144,680,2773,0.9029931482149297,0.3422286332491886,0.4125495852866931,0.24522178146411827
2013-04-05,949,1145,684,2778,0.9046076313894889,0.3416126709863211,0.41216702663786897,0.24622030237580994
2013-04-08,950,1148,679,2777,0.9024126755491537,0.34209578682030967,0.41339575081022684,0.24450846236946344
2013-04-09,950,1148,676,2774,0.9012256669069935,0.3424657534246575,0.4138428262436914,0.24369142033165103
2013-04-10,942,1152,681,2775,0.9059459459459459,0.33945945945945943,0.4151351351351351,0.2454054054054054
2013-04-11,935,1149,687,2771,0.9105016239624685,0.3374233128834356,0.4146517502706604,0.247924936845904
2013-04-12,905,1172,696,2773,0.9246303642264695,0.3263613415073927,0.42264695275874503,0.25099170573386226
2013-04-15,848,1199,724,2771,0.9552508119812342,0.3060267051605918,0.4326957776975821,0.26127751714182607
2013-04-16,851,1194,727,2772,0.9552669552669553,0.306998556998557,0.43073593073593075,0.26226551226551226
2013-04-17,845,1201,727,2773,0.9574468085106383,0.30472412549585287,0.43310494049765597,0.26217093400649116
2013-04-18,847,1193,726,2766,0.9562545191612437,0.3062183658712943,0.43130874909616773,0.26247288503253796
2013-04-19,861,1188,722,2771,0.9498376037531577,0.3107181522915915,0.4287260916636593,0.2605557560447492
2013-04-22,860,1190,719,2769,0.9490790899241603,0.3105814373420007,0.4297580353918382,0.25966052726616107
2013-04-23,874,1186,712,2772,0.9415584415584416,0.3152958152958153,0.42784992784992787,0.25685425685425683
2013-04-24,895,1175,702,2772,0.9303751803751804,0.32287157287157287,0.42388167388167386,0.2532467532467532
2013-04-25,896,1165,711,2772,0.9332611832611832,0.32323232323232326,0.4202741702741703,0.2564935064935065
2013-04-26,926,1153,693,2772,0.915945165945166,0.33405483405483405,0.41594516594516595,0.25
2013-04-29,934,1144,692,2770,0.9126353790613718,0.3371841155234657,0.41299638989169674,0.24981949458483754
2013-04-30,931,1157,684,2772,0.9108946608946609,0.33585858585858586,0.41738816738816736,0.24675324675324675
2013-05-01,934,1142,698,2774,0.9149242970439798,0.33669790915645276,0.4116798846431146,0.2516222062004326
2013-05-02,949,1123,702,2774,0.910958904109589,0.34210526315789475,0.4048305695746215,0.25306416726748376
2013-05-03,967,1119,685,2771,0.8982316853121617,0.3489714904366655,0.4038253338145074,0.24720317574882714
2013-05-06,1005,1101,663,2769,0.8764897074756229,0.3629469122426869,0.39761646803900325,0.23943661971830985
2013-05-07,1032,1080,658,2770,0.8649819494584837,0.3725631768953069,0.3898916967509025,0.2375451263537906
2013-05-08,1035,1078,657,2770,0.8635379061371841,0.37364620938628157,0.3891696750902527,0.23718411552346572
2013-05-09,1032,1088,651,2771,0.8625045110068568,0.37242872609166366,0.39263803680981596,0.2349332370985204
2013-05-10,1041,1086,645,2772,0.8571428571428571,0.37554112554112556,0.3917748917748918,0.2326839826839827
2013-05-13,1049,1085,637,2771,0.8513172140021653,0.37856369541681706,0.3915553951642006,0.22988090941898232
2013-05-14,1038,1094,637,2769,0.8551823763091368,0.37486457204767065,0.39508847959552185,0.2300469483568075
2013-05-15,1027,1102,639,2768,0.8598265895953757,0.37102601156069365,0.398121387283237,0.23085260115606937
2013-05-16,1018,1105,645,2768,0.8652456647398844,0.36777456647398843,0.39920520231213874,0.23302023121387283
2013-05-17,1015,1104,651,2770,0.8685920577617329,0.3664259927797834,0.39855595667870036,0.23501805054151625
2013-05-20,994,1102,675,2771,0.8848791050162397,0.35871526524720315,0.397690364489354,0.2435943702634428
2013-05-21,973,1101,692,2766,0.898409255242227,0.35177151120751987,0.39804772234273317,0.2501807664497469
2013-05-22,858,1180,729,2767,0.9533791109504879,0.3100831225153596,0.4264546440187929,0.26346223346584746
2013-05-23,858,1177,731,2766,0.9540853217642805,0.31019522776572667,0.4255242227042661,0.26428054953000724
2013-05-24,859,1186,723,2768,0.9508670520231214,0.31033236994219654,0.42846820809248554,0.2611994219653179
2013-05-28,846,1190,729,2765,0.9576853526220614,0.3059674502712477,0.43037974683544306,0.2636528028933092
2013-05-29,848,1191,721,2760,0.9539855072463768,0.3072463768115942,0.4315217391304348,0.26123188405797104
2013-05-30,853,1201,711,2765,0.9486437613019891,0.308499095840868,0.43435804701627484,0.2571428571428571
2013-05-31,830,1216,720,2766,0.9602313810556761,0.30007230657989875,0.4396240057845264,0.2603036876355748
2013-06-03,830,1217,718,2765,0.959493670886076,0.30018083182640143,0.44014466546112113,0.2596745027124774
2013-06-04,830,1218,713,2761,0.9576240492575154,0.3006157189424122,0.44114451285766026,0.25823976819992756
2013-06-05,837,1212,711,2760,0.9543478260869566,0.3032608695652174,0.4391304347826087,0.2576086956521739
2013-06-06,835,1224,705,2764,0.9529667149059334,0.3020984081041968,0.44283646888567296,0.25506512301013023
2013-06-07,847,1218,698,2763,0.9460731089395584,0.3065508505247919,0.44082519001085774,0.25262395946435034
2013-06-10,851,1219,690,2760,0.9416666666666667,0.30833333333333335,0.44166666666666665,0.25
2013-06-11,851,1210,696,2757,0.9437794704388829,0.30866884294523034,0.4388828436706565,0.25244831338411317
2013-06-12,849,1217,691,2757,0.9426913311570547,0.30794341675734493,0.44142183532825535,0.2506347479143997
2013-06-13,854,1209,696,2759,0.9427328742297933,0.30953243928959767,0.43820224719101125,0.2522653135193911
2013-06-14,860,1206,691,2757,0.9387014871236852,0.31193326079071454,0.43743199129488575,0.2506347479143997
2013-06-17,862,1207,692,2761,0.9384281057587831,0.3122057225642883,0.43716044911264035,0.25063382832307135
2013-06-18,860,1210,690,2760,0.9384057971014492,0.3115942028985507,0.4384057971014493,0.25
2013-06-19,850,1214,693,2757,0.9430540442509975,0.30830612985128764,0.4403336960464273,0.2513601741022851
2013-06-20,834,1213,712,2759,0.955781080101486,0.3022834360275462,0.43965204784342155,0.25806451612903225
2013-06-21,830,1212,716,2758,0.9586656997824511,0.3009427121102248,0.43944887599709936,0.25960841189267586
2013-06-24,836,1205,716,2757,0.956474428726877,0.3032281465360899,0.43706927820094305,0.259702575262967
2013-06-25,854,1202,700,2756,0.944121915820029,0.3098693759071118,0.4361393323657475,0.2539912917271408
2013-06-26,890,1177,687,2754,0.9262890341321713,0.32316630355846043,0.4273783587509078,0.2494553376906318
2013-06-27,910,1166,679,2755,0.9161524500907441,0.33030852994555354,0.42323049001814883,0.24646098003629763
2013-06-28,924,1159,674,2757,0.9093217265143272,0.33514689880304677,0.4203844758795793,0.24446862531737396
2013-07-01,938,1163,650,2751,0.8953107960741549,0.34096692111959287,0.4227553616866594,0.23627771719374774
2013-07-02,949,1169,635,2753,0.8859426080639302,0.3447148565201598,0.4246276788957501,0.2306574645840901
2013-07-03,975,1153,621,2749,0.8712259003273918,0.35467442706438707,0.41942524554383415,0.22590032739177882
2013-07-05,990,1150,609,2749,0.8614041469625319,0.36013095671153145,0.41833393961440524,0.2215351036740633
2013-07-08,1016,1121,615,2752,0.8542877906976745,0.3691860465116279,0.40734011627906974,0.22347383720930233
2013-07-09,1027,1111,613,2751,0.8495092693565977,0.37331879316612143,0.4038531443111596,0.222828062522719
2013-07-10,1045,1096,609,2750,0.8414545454545455,0.38,0.39854545454545454,0.22145454545454546
